Timestamp,Event,Details,Capital
2025-05-02T13:08:55.597Z,Signal,"CVD check, prevVolume=14.29, currVolume=1.61",10004.02
2025-05-02T13:08:55.598Z,Signal,"Insufficienti candele anchor (100)",10004.02
2025-05-02T13:08:55.603Z,SaveCandles,"Salvate 77 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10004.02
2025-05-02T13:08:55.603Z,Signal,"CVD check, prevVolume=15.19, currVolume=9.20",10004.02
2025-05-02T13:08:55.603Z,Signal,"Insufficienti candele anchor (100)",10004.02
2025-05-02T13:08:55.605Z,SaveCandles,"Salvate 78 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10004.02
2025-05-02T13:08:55.606Z,Signal,"CVD check, prevVolume=-23.58, currVolume=9.71",10004.02
2025-05-02T13:08:55.606Z,Signal,"Insufficienti candele anchor (100)",10004.02
2025-05-02T13:08:55.609Z,SaveCandles,"Salvate 79 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10004.02
2025-05-02T13:08:55.609Z,Signal,"CVD check, prevVolume=1.61, currVolume=1.87",10004.02
2025-05-02T13:08:55.609Z,Signal,"Insufficienti candele anchor (100)",10004.02
2025-05-02T13:08:55.611Z,SaveCandles,"Salvate 80 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10004.02
2025-05-02T13:08:55.611Z,Signal,"CVD check, prevVolume=9.20, currVolume=8.08",10004.02
2025-05-02T13:08:55.611Z,Signal,"Insufficienti candele anchor (100)",10004.02
2025-05-02T13:08:55.612Z,SaveCandles,"Salvate 81 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10004.02
2025-05-02T13:08:55.612Z,Signal,"CVD check, prevVolume=9.71, currVolume=-10.86",10004.02
2025-05-02T13:08:55.613Z,Signal,"Insufficienti candele anchor (100)",10004.02
2025-05-02T13:08:55.614Z,SaveCandles,"Salvate 82 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10004.02
2025-05-02T13:08:55.614Z,Signal,"CVD check, prevVolume=1.87, currVolume=-46.29",10004.02
2025-05-02T13:08:55.614Z,Signal,"Insufficienti candele anchor (100)",10004.02
2025-05-02T13:08:55.624Z,SaveCandles,"Salvate 83 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10004.02
2025-05-02T13:08:55.624Z,Signal,"CVD check, prevVolume=8.08, currVolume=-22.54",10004.02
2025-05-02T13:08:55.624Z,Signal,"Insufficienti candele anchor (100)",10004.02
2025-05-02T13:08:55.625Z,TP,"Prezzo=96210.00, profitto=1.00",10005.02
2025-05-02T13:08:55.627Z,SaveCandles,"Salvate 84 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10005.02
2025-05-02T13:08:55.627Z,Signal,"CVD check, prevVolume=-10.86, currVolume=5.68",10005.02
2025-05-02T13:08:55.628Z,Signal,"Bullish CVD su TF 3m, lastVolume=5.68",10005.02
2025-05-02T13:08:55.628Z,FVG,"Check: ATR=41.60, fvgSensitivity=0.20, Threshold=8.32",10005.02
2025-05-02T13:08:55.628Z,FVG,"Bearish confermato, top=96286.10, bottom=96252.00, size=34.10",10005.02
2025-05-02T13:08:55.630Z,SaveCandles,"Salvate 85 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10005.02
2025-05-02T13:08:55.631Z,Signal,"CVD check, prevVolume=-46.29, currVolume=-7.62",10005.02
2025-05-02T13:08:55.631Z,Signal,"Nessun CVD, prevVolume=-46.29, currVolume=-7.62",10005.02
2025-05-02T13:08:55.631Z,FVG,"Check: ATR=43.08, fvgSensitivity=0.20, Threshold=8.62",10005.02
2025-05-02T13:08:55.631Z,FVG,"Bearish confermato, top=96210.00, bottom=96200.10, size=9.90",10005.02
2025-05-02T13:08:55.633Z,SaveCandles,"Salvate 86 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10005.02
2025-05-02T13:08:55.633Z,Signal,"CVD check, prevVolume=-22.54, currVolume=-9.43",10005.02
2025-05-02T13:08:55.633Z,Signal,"Nessun CVD, prevVolume=-22.54, currVolume=-9.43",10005.02
2025-05-02T13:08:55.633Z,FVG,"Check: ATR=43.40, fvgSensitivity=0.20, Threshold=8.68",10005.02
2025-05-02T13:08:55.633Z,FVG,"Non rilevato, condizioni non soddisfatte",10005.02
2025-05-02T13:08:55.641Z,SaveCandles,"Salvate 87 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10005.02
2025-05-02T13:08:55.642Z,Signal,"CVD check, prevVolume=5.68, currVolume=13.11",10005.02
2025-05-02T13:08:55.642Z,Signal,"Nessun CVD, prevVolume=5.68, currVolume=13.11",10005.02
2025-05-02T13:08:55.642Z,FVG,"Check: ATR=42.53, fvgSensitivity=0.20, Threshold=8.51",10005.02
2025-05-02T13:08:55.642Z,FVG,"Bullish scartato, size=1.90 < threshold=8.51 ",10005.02
2025-05-02T13:08:55.642Z,FVG,"Non rilevato, condizioni non soddisfatte",10005.02
2025-05-02T13:08:55.644Z,SaveCandles,"Salvate 88 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10005.02
2025-05-02T13:08:55.644Z,Signal,"CVD check, prevVolume=-7.62, currVolume=-5.63",10005.02
2025-05-02T13:08:55.645Z,Signal,"Nessun CVD, prevVolume=-7.62, currVolume=-5.63",10005.02
2025-05-02T13:08:55.645Z,FVG,"Check: ATR=43.68, fvgSensitivity=0.20, Threshold=8.74",10005.02
2025-05-02T13:08:55.645Z,FVG,"Non rilevato, condizioni non soddisfatte",10005.02
2025-05-02T13:08:55.647Z,SaveCandles,"Salvate 89 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10005.02
2025-05-02T13:08:55.648Z,Signal,"CVD check, prevVolume=-9.43, currVolume=-1.35",10005.02
2025-05-02T13:08:55.648Z,Signal,"Nessun CVD, prevVolume=-9.43, currVolume=-1.35",10005.02
2025-05-02T13:08:55.648Z,FVG,"Check: ATR=43.53, fvgSensitivity=0.20, Threshold=8.71",10005.02
2025-05-02T13:08:55.648Z,FVG,"Non rilevato, condizioni non soddisfatte",10005.02
2025-05-02T13:08:55.650Z,SaveCandles,"Salvate 90 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10005.02
2025-05-02T13:08:55.650Z,Signal,"CVD check, prevVolume=13.11, currVolume=-8.82",10005.02
2025-05-02T13:08:55.650Z,Signal,"Bearish CVD su TF 3m, lastVolume=-8.82",10005.02
2025-05-02T13:08:55.650Z,FVG,"Check: ATR=45.53, fvgSensitivity=0.20, Threshold=9.11",10005.02
2025-05-02T13:08:55.650Z,FVG,"Bearish scartato, size=1.10 < threshold=9.11 ",10005.02
2025-05-02T13:08:55.651Z,FVG,"Non rilevato, condizioni non soddisfatte",10005.02
2025-05-02T13:08:55.652Z,SaveCandles,"Salvate 91 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10005.02
2025-05-02T13:08:55.652Z,Signal,"CVD check, prevVolume=-5.63, currVolume=-9.91",10005.02
2025-05-02T13:08:55.652Z,Signal,"Nessun CVD, prevVolume=-5.63, currVolume=-9.91",10005.02
2025-05-02T13:08:55.652Z,FVG,"Check: ATR=46.85, fvgSensitivity=0.20, Threshold=9.37",10005.02
2025-05-02T13:08:55.652Z,FVG,"Non rilevato, condizioni non soddisfatte",10005.02
2025-05-02T13:08:55.653Z,SaveCandles,"Salvate 92 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10005.02
2025-05-02T13:08:55.654Z,Signal,"CVD check, prevVolume=-1.35, currVolume=4.53",10005.02
2025-05-02T13:08:55.654Z,Signal,"Bullish CVD su TF 3m, lastVolume=4.53",10005.02
2025-05-02T13:08:55.654Z,FVG,"Check: ATR=44.08, fvgSensitivity=0.20, Threshold=8.82",10005.02
2025-05-02T13:08:55.654Z,FVG,"Bullish confermato, top=96204.60, bottom=96183.00, size=21.60",10005.02
2025-05-02T13:08:55.654Z,FVG,"Bullish confermato, top=96204.60, bottom=96183.00, size=21.60",10005.02
2025-05-02T13:08:55.654Z,Entry,"Long, prezzo=96212.90, size=0.008394, SL=96089.01, TP=96283.52",10005.02
2025-05-02T13:08:55.656Z,SaveCandles,"Salvate 93 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10005.02
2025-05-02T13:08:55.657Z,Signal,"CVD check, prevVolume=-8.82, currVolume=-14.47",10005.02
2025-05-02T13:08:55.657Z,Signal,"Insufficienti candele anchor (100)",10005.02
2025-05-02T13:08:55.658Z,SaveCandles,"Salvate 94 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10005.02
2025-05-02T13:08:55.658Z,Signal,"CVD check, prevVolume=-9.91, currVolume=6.78",10005.02
2025-05-02T13:08:55.658Z,Signal,"Insufficienti candele anchor (100)",10005.02
2025-05-02T13:08:55.659Z,TP,"Prezzo=96296.20, profitto=0.70",10005.72
2025-05-02T13:08:55.660Z,SaveCandles,"Salvate 95 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10005.72
2025-05-02T13:08:55.660Z,Signal,"CVD check, prevVolume=4.53, currVolume=52.56",10005.72
2025-05-02T13:08:55.660Z,Signal,"Nessun CVD, prevVolume=4.53, currVolume=52.56",10005.72
2025-05-02T13:08:55.661Z,SaveCandles,"Salvate 96 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10005.72
2025-05-02T13:08:55.661Z,Signal,"CVD check, prevVolume=-14.47, currVolume=0.44",10005.72
2025-05-02T13:08:55.661Z,Signal,"Bullish CVD su TF 3m, lastVolume=0.44",10005.72
2025-05-02T13:08:55.661Z,FVG,"Check: ATR=40.21, fvgSensitivity=0.20, Threshold=8.04",10005.72
2025-05-02T13:08:55.661Z,FVG,"Non rilevato, condizioni non soddisfatte",10005.72
2025-05-02T13:08:55.663Z,SaveCandles,"Salvate 97 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10005.72
2025-05-02T13:08:55.663Z,Signal,"CVD check, prevVolume=6.78, currVolume=4.80",10005.72
2025-05-02T13:08:55.663Z,Signal,"Nessun CVD, prevVolume=6.78, currVolume=4.80",10005.72
2025-05-02T13:08:55.663Z,FVG,"Check: ATR=43.63, fvgSensitivity=0.20, Threshold=8.73",10005.72
2025-05-02T13:08:55.663Z,FVG,"Non rilevato, condizioni non soddisfatte",10005.72
2025-05-02T13:08:55.664Z,SaveCandles,"Salvate 98 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10005.72
2025-05-02T13:08:55.665Z,Signal,"CVD check, prevVolume=52.56, currVolume=8.01",10005.72
2025-05-02T13:08:55.665Z,Signal,"Nessun CVD, prevVolume=52.56, currVolume=8.01",10005.72
2025-05-02T13:08:55.665Z,FVG,"Check: ATR=45.83, fvgSensitivity=0.20, Threshold=9.17",10005.72
2025-05-02T13:08:55.665Z,FVG,"Non rilevato, condizioni non soddisfatte",10005.72
2025-05-02T13:08:55.666Z,SaveCandles,"Salvate 99 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10005.72
2025-05-02T13:08:55.666Z,Signal,"CVD check, prevVolume=0.44, currVolume=2.55",10005.72
2025-05-02T13:08:55.666Z,Signal,"Nessun CVD, prevVolume=0.44, currVolume=2.55",10005.72
2025-05-02T13:08:55.666Z,FVG,"Check: ATR=43.49, fvgSensitivity=0.20, Threshold=8.70",10005.72
2025-05-02T13:08:55.666Z,FVG,"Non rilevato, condizioni non soddisfatte",10005.72
2025-05-02T13:08:55.668Z,SaveCandles,"Salvate 100 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10005.72
2025-05-02T13:08:55.668Z,Signal,"CVD check, prevVolume=4.80, currVolume=0.64",10005.72
2025-05-02T13:08:55.668Z,Signal,"Nessun CVD, prevVolume=4.80, currVolume=0.64",10005.72
2025-05-02T13:08:55.669Z,FVG,"Check: ATR=39.98, fvgSensitivity=0.20, Threshold=8.00",10005.72
2025-05-02T13:08:55.669Z,FVG,"Bullish scartato, size=1.50 < threshold=8.00 ",10005.72
2025-05-02T13:08:55.669Z,FVG,"Non rilevato, condizioni non soddisfatte",10005.72
2025-05-02T13:08:55.671Z,SaveCandles,"Salvate 101 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10005.72
2025-05-02T13:08:55.671Z,Signal,"CVD check, prevVolume=2.55, currVolume=6.31",10005.72
2025-05-02T13:08:55.671Z,Signal,"Nessun CVD, prevVolume=2.55, currVolume=6.31",10005.72
2025-05-02T13:08:55.671Z,FVG,"Check: ATR=37.29, fvgSensitivity=0.20, Threshold=7.46",10005.72
2025-05-02T13:08:55.672Z,FVG,"Non rilevato, condizioni non soddisfatte",10005.72
2025-05-02T13:08:55.674Z,SaveCandles,"Salvate 102 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10005.72
2025-05-02T13:08:55.674Z,Signal,"CVD check, prevVolume=0.64, currVolume=-1.42",10005.72
2025-05-02T13:08:55.674Z,Signal,"Bearish CVD su TF 3m, lastVolume=-1.42",10005.72
2025-05-02T13:08:55.674Z,FVG,"Check: ATR=36.76, fvgSensitivity=0.20, Threshold=7.35",10005.72
2025-05-02T13:08:55.674Z,FVG,"Non rilevato, condizioni non soddisfatte",10005.72
2025-05-02T13:08:55.676Z,SaveCandles,"Salvate 103 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10005.72
2025-05-02T13:08:55.676Z,Signal,"CVD check, prevVolume=6.31, currVolume=-0.79",10005.72
2025-05-02T13:08:55.676Z,Signal,"Bearish CVD su TF 3m, lastVolume=-0.79",10005.72
2025-05-02T13:08:55.677Z,FVG,"Check: ATR=35.24, fvgSensitivity=0.20, Threshold=7.05",10005.72
2025-05-02T13:08:55.677Z,FVG,"Non rilevato, condizioni non soddisfatte",10005.72
2025-05-02T13:08:55.679Z,SaveCandles,"Salvate 104 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10005.72
2025-05-02T13:08:55.679Z,Signal,"CVD check, prevVolume=-1.42, currVolume=10.52",10005.72
2025-05-02T13:08:55.679Z,Signal,"Bullish CVD su TF 3m, lastVolume=10.52",10005.72
2025-05-02T13:08:55.679Z,FVG,"Check: ATR=34.70, fvgSensitivity=0.20, Threshold=6.94",10005.72
2025-05-02T13:08:55.679Z,FVG,"Bullish scartato, size=6.20 < threshold=6.94 ",10005.72
2025-05-02T13:08:55.679Z,FVG,"Non rilevato, condizioni non soddisfatte",10005.72
2025-05-02T13:08:55.682Z,SaveCandles,"Salvate 105 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10005.72
2025-05-02T13:08:55.682Z,Signal,"CVD check, prevVolume=-0.79, currVolume=3.65",10005.72
2025-05-02T13:08:55.682Z,Signal,"Bullish CVD su TF 3m, lastVolume=3.65",10005.72
2025-05-02T13:08:55.682Z,FVG,"Check: ATR=31.22, fvgSensitivity=0.20, Threshold=6.24",10005.72
2025-05-02T13:08:55.682Z,FVG,"Bullish confermato, top=96386.80, bottom=96363.10, size=23.70",10005.72
2025-05-02T13:08:55.682Z,FVG,"Bullish confermato, top=96386.80, bottom=96363.10, size=23.70",10005.72
2025-05-02T13:08:55.683Z,Entry,"Long, prezzo=96395.40, size=0.007892, SL=96263.88, TP=96470.36",10005.72
2025-05-02T13:08:55.685Z,SaveCandles,"Salvate 106 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10005.72
2025-05-02T13:08:55.685Z,Signal,"CVD check, prevVolume=10.52, currVolume=2.13",10005.72
2025-05-02T13:08:55.685Z,Signal,"Insufficienti candele anchor (100)",10005.72
2025-05-02T13:08:55.686Z,SaveCandles,"Salvate 107 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10005.72
2025-05-02T13:08:55.687Z,Signal,"CVD check, prevVolume=3.65, currVolume=2.38",10005.72
2025-05-02T13:08:55.687Z,Signal,"Insufficienti candele anchor (100)",10005.72
2025-05-02T13:08:55.688Z,SaveCandles,"Salvate 108 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10005.72
2025-05-02T13:08:55.688Z,Signal,"CVD check, prevVolume=2.13, currVolume=8.35",10005.72
2025-05-02T13:08:55.688Z,Signal,"Insufficienti candele anchor (100)",10005.72
2025-05-02T13:08:55.691Z,SaveCandles,"Salvate 109 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10005.72
2025-05-02T13:08:55.692Z,Signal,"CVD check, prevVolume=2.38, currVolume=88.86",10005.72
2025-05-02T13:08:55.692Z,Signal,"Insufficienti candele anchor (100)",10005.72
2025-05-02T13:08:55.696Z,SaveCandles,"Salvate 110 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10005.72
2025-05-02T13:08:55.696Z,Signal,"CVD check, prevVolume=8.35, currVolume=8.24",10005.72
2025-05-02T13:08:55.696Z,Signal,"Insufficienti candele anchor (100)",10005.72
2025-05-02T13:08:55.699Z,SaveCandles,"Salvate 111 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10005.72
2025-05-02T13:08:55.699Z,Signal,"CVD check, prevVolume=88.86, currVolume=-1.81",10005.72
2025-05-02T13:08:55.700Z,Signal,"Insufficienti candele anchor (100)",10005.72
2025-05-02T13:08:55.702Z,SaveCandles,"Salvate 112 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10005.72
2025-05-02T13:08:55.702Z,Signal,"CVD check, prevVolume=8.24, currVolume=-4.47",10005.72
2025-05-02T13:08:55.702Z,Signal,"Insufficienti candele anchor (100)",10005.72
2025-05-02T13:08:55.702Z,TP,"Prezzo=96520.00, profitto=0.98",10006.70
2025-05-02T13:08:55.704Z,SaveCandles,"Salvate 113 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10006.70
2025-05-02T13:08:55.704Z,Signal,"CVD check, prevVolume=-1.81, currVolume=178.05",10006.70
2025-05-02T13:08:55.704Z,Signal,"Bullish CVD su TF 3m, lastVolume=178.05",10006.70
2025-05-02T13:08:55.704Z,FVG,"Check: ATR=31.61, fvgSensitivity=0.20, Threshold=6.32",10006.70
2025-05-02T13:08:55.704Z,FVG,"Bullish confermato, top=96489.30, bottom=96443.40, size=45.90",10006.70
2025-05-02T13:08:55.704Z,FVG,"Bullish confermato, top=96489.30, bottom=96443.40, size=45.90",10006.70
2025-05-02T13:08:55.705Z,Entry,"Long, prezzo=96509.60, size=0.008188, SL=96382.96, TP=96581.78",10006.70
2025-05-02T13:08:55.707Z,SaveCandles,"Salvate 114 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10006.70
2025-05-02T13:08:55.707Z,Signal,"CVD check, prevVolume=-4.47, currVolume=1.55",10006.70
2025-05-02T13:08:55.707Z,Signal,"Insufficienti candele anchor (100)",10006.70
2025-05-02T13:08:55.709Z,SaveCandles,"Salvate 115 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10006.70
2025-05-02T13:08:55.709Z,Signal,"CVD check, prevVolume=178.05, currVolume=3.83",10006.70
2025-05-02T13:08:55.709Z,Signal,"Insufficienti candele anchor (100)",10006.70
2025-05-02T13:08:55.711Z,SaveCandles,"Salvate 116 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10006.70
2025-05-02T13:08:55.711Z,Signal,"CVD check, prevVolume=1.55, currVolume=-5.66",10006.70
2025-05-02T13:08:55.712Z,Signal,"Insufficienti candele anchor (100)",10006.70
2025-05-02T13:08:55.713Z,SaveCandles,"Salvate 117 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10006.70
2025-05-02T13:08:55.713Z,Signal,"CVD check, prevVolume=3.83, currVolume=-15.55",10006.70
2025-05-02T13:08:55.713Z,Signal,"Insufficienti candele anchor (100)",10006.70
2025-05-02T13:08:55.715Z,SaveCandles,"Salvate 118 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10006.70
2025-05-02T13:08:55.715Z,Signal,"CVD check, prevVolume=-5.66, currVolume=14.66",10006.70
2025-05-02T13:08:55.715Z,Signal,"Insufficienti candele anchor (100)",10006.70
2025-05-02T13:08:55.717Z,SaveCandles,"Salvate 119 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10006.70
2025-05-02T13:08:55.717Z,Signal,"CVD check, prevVolume=-15.55, currVolume=-2.15",10006.70
2025-05-02T13:08:55.717Z,Signal,"Insufficienti candele anchor (100)",10006.70
2025-05-02T13:08:55.719Z,SaveCandles,"Salvate 120 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10006.70
2025-05-02T13:08:55.719Z,Signal,"CVD check, prevVolume=14.66, currVolume=9.91",10006.70
2025-05-02T13:08:55.719Z,Signal,"Insufficienti candele anchor (100)",10006.70
2025-05-02T13:08:55.721Z,SaveCandles,"Salvate 121 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10006.70
2025-05-02T13:08:55.721Z,Signal,"CVD check, prevVolume=-2.15, currVolume=-27.05",10006.70
2025-05-02T13:08:55.721Z,Signal,"Insufficienti candele anchor (100)",10006.70
2025-05-02T13:08:55.722Z,SaveCandles,"Salvate 122 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10006.70
2025-05-02T13:08:55.723Z,Signal,"CVD check, prevVolume=9.91, currVolume=4.32",10006.70
2025-05-02T13:08:55.723Z,Signal,"Insufficienti candele anchor (100)",10006.70
2025-05-02T13:08:55.723Z,TP,"Prezzo=96600.00, profitto=0.74",10007.44
2025-05-02T13:08:55.725Z,SaveCandles,"Salvate 123 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10007.44
2025-05-02T13:08:55.725Z,Signal,"CVD check, prevVolume=-27.05, currVolume=32.52",10007.44
2025-05-02T13:08:55.725Z,Signal,"Bullish CVD su TF 3m, lastVolume=32.52",10007.44
2025-05-02T13:08:55.725Z,FVG,"Check: ATR=56.06, fvgSensitivity=0.20, Threshold=11.21",10007.44
2025-05-02T13:08:55.725Z,FVG,"Bullish confermato, top=96572.80, bottom=96514.10, size=58.70",10007.44
2025-05-02T13:08:55.725Z,FVG,"Bullish confermato, top=96572.80, bottom=96514.10, size=58.70",10007.44
2025-05-02T13:08:55.725Z,Entry,"Long, prezzo=96597.50, size=0.007189, SL=96453.38, TP=96679.65",10007.44
2025-05-02T13:08:55.727Z,SaveCandles,"Salvate 124 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10007.44
2025-05-02T13:08:55.727Z,Signal,"CVD check, prevVolume=4.32, currVolume=-32.78",10007.44
2025-05-02T13:08:55.727Z,Signal,"Insufficienti candele anchor (100)",10007.44
2025-05-02T13:08:55.729Z,SaveCandles,"Salvate 125 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10007.44
2025-05-02T13:08:55.729Z,Signal,"CVD check, prevVolume=32.52, currVolume=-8.33",10007.44
2025-05-02T13:08:55.729Z,Signal,"Insufficienti candele anchor (100)",10007.44
2025-05-02T13:08:55.730Z,SaveCandles,"Salvate 126 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10007.44
2025-05-02T13:08:55.730Z,Signal,"CVD check, prevVolume=-32.78, currVolume=3.67",10007.44
2025-05-02T13:08:55.731Z,Signal,"Insufficienti candele anchor (100)",10007.44
2025-05-02T13:08:55.732Z,SaveCandles,"Salvate 127 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10007.44
2025-05-02T13:08:55.732Z,Signal,"CVD check, prevVolume=-8.33, currVolume=-27.85",10007.44
2025-05-02T13:08:55.732Z,Signal,"Insufficienti candele anchor (100)",10007.44
2025-05-02T13:08:55.734Z,SaveCandles,"Salvate 128 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10007.44
2025-05-02T13:08:55.734Z,Signal,"CVD check, prevVolume=3.67, currVolume=-7.92",10007.44
2025-05-02T13:08:55.734Z,Signal,"Insufficienti candele anchor (100)",10007.44
2025-05-02T13:08:55.736Z,SaveCandles,"Salvate 129 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10007.44
2025-05-02T13:08:55.736Z,Signal,"CVD check, prevVolume=-27.85, currVolume=-20.35",10007.44
2025-05-02T13:08:55.736Z,Signal,"Insufficienti candele anchor (100)",10007.44
2025-05-02T13:08:55.738Z,SaveCandles,"Salvate 130 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10007.44
2025-05-02T13:08:55.738Z,Signal,"CVD check, prevVolume=-7.92, currVolume=-32.91",10007.44
2025-05-02T13:08:55.738Z,Signal,"Insufficienti candele anchor (100)",10007.44
