Timestamp,Event,Details,Capital
2025-04-17T03:06:02.658Z,Signal,"Bearish CVD su TF 3m, lastVolume=-87.92",10000.01
2025-04-17T03:06:02.658Z,FVG,"Check: ATR=38.13, fvgSensitivity=0.20, Threshold=7.63",10000.01
2025-04-17T03:06:02.659Z,FVG,"Non rilevato, condizioni non soddisfatte",10000.01
2025-04-17T03:07:02.715Z,Monitor,"Rilevate 1 nuove candele",10000.01
2025-04-17T03:07:02.716Z,SaveCandles,"Salvate 2 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10000.01
2025-04-17T03:07:02.717Z,Buffer,"Sincronizzato anchor, candele=100",10000.01
2025-04-17T03:07:02.717Z,Signal,"CVD check, prevVolume=-87.92, currVolume=15.35",10000.01
2025-04-17T03:07:02.717Z,Signal,"Bullish CVD su TF 3m, lastVolume=15.35",10000.01
2025-04-17T03:07:02.717Z,FVG,"Check: ATR=39.19, fvgSensitivity=0.20, Threshold=7.84",10000.01
2025-04-17T03:07:02.717Z,FVG,"Non rilevato, condizioni non soddisfatte",10000.01
2025-04-17T03:08:02.753Z,Monitor,"Rilevate 1 nuove candele",10000.01
2025-04-17T03:08:02.755Z,SaveCandles,"Salvate 1 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10000.01
2025-04-17T03:08:02.756Z,Buffer,"Sincronizzato anchor, candele=99",10000.01
2025-04-17T03:08:02.756Z,Signal,"CVD check, prevVolume=-87.92, currVolume=15.35",10000.01
2025-04-17T03:08:02.757Z,Signal,"Bullish CVD su TF 3m, lastVolume=15.35",10000.01
2025-04-17T03:08:02.757Z,FVG,"Check: ATR=42.64, fvgSensitivity=0.20, Threshold=8.53",10000.01
2025-04-17T03:08:02.757Z,FVG,"Non rilevato, condizioni non soddisfatte",10000.01
2025-04-17T03:09:02.793Z,Monitor,"Rilevate 1 nuove candele",10000.01
2025-04-17T03:09:02.795Z,SaveCandles,"Salvate 1 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10000.01
2025-04-17T03:09:02.795Z,Buffer,"Sincronizzato anchor, candele=99",10000.01
2025-04-17T03:09:02.795Z,Signal,"CVD check, prevVolume=-87.92, currVolume=15.35",10000.01
2025-04-17T03:09:02.795Z,Signal,"Bullish CVD su TF 3m, lastVolume=15.35",10000.01
2025-04-17T03:09:02.795Z,FVG,"Check: ATR=43.36, fvgSensitivity=0.20, Threshold=8.67",10000.01
2025-04-17T03:09:02.796Z,FVG,"Bullish scartato, size=1.50 < threshold=8.67 ",10000.01
2025-04-17T03:09:02.796Z,FVG,"Non rilevato, condizioni non soddisfatte",10000.01
2025-04-17T03:10:02.854Z,Monitor,"Rilevate 1 nuove candele",10000.01
2025-04-17T03:10:02.856Z,SaveCandles,"Salvate 2 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10000.01
2025-04-17T03:10:02.857Z,Buffer,"Sincronizzato anchor, candele=100",10000.01
2025-04-17T03:10:02.857Z,Signal,"CVD check, prevVolume=15.35, currVolume=-9.93",10000.01
2025-04-17T03:10:02.857Z,Signal,"Bearish CVD su TF 3m, lastVolume=-9.93",10000.01
2025-04-17T03:10:02.857Z,FVG,"Check: ATR=45.62, fvgSensitivity=0.20, Threshold=9.12",10000.01
2025-04-17T03:10:02.858Z,FVG,"Non rilevato, condizioni non soddisfatte",10000.01
2025-04-17T03:11:02.912Z,Monitor,"Rilevate 1 nuove candele",10000.01
2025-04-17T03:11:02.913Z,SaveCandles,"Salvate 1 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10000.01
2025-04-17T03:11:02.914Z,Buffer,"Sincronizzato anchor, candele=99",10000.01
2025-04-17T03:11:02.914Z,Signal,"CVD check, prevVolume=15.35, currVolume=-9.93",10000.01
2025-04-17T03:11:02.914Z,Signal,"Bearish CVD su TF 3m, lastVolume=-9.93",10000.01
2025-04-17T03:11:02.914Z,FVG,"Check: ATR=45.59, fvgSensitivity=0.20, Threshold=9.12",10000.01
2025-04-17T03:11:02.914Z,FVG,"Bearish confermato, top=84180.50, bottom=84133.90, size=46.60",10000.01
2025-04-17T03:11:02.914Z,FVG,"Bearish confermato, top=84180.50, bottom=84133.90, size=46.60",10000.01
2025-04-17T03:11:02.914Z,Entry,"Short, prezzo=84102.30, size=0.000009, SL=84240.79, TP=84023.36",10000.01
2025-04-17T03:12:02.961Z,Monitor,"Rilevate 1 nuove candele",10000.01
2025-04-17T03:12:02.963Z,SaveCandles,"Salvate 1 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10000.01
2025-04-17T03:12:02.964Z,Buffer,"Sincronizzato anchor, candele=99",10000.01
2025-04-17T03:12:02.964Z,Signal,"CVD check, prevVolume=15.35, currVolume=-9.93",10000.01
2025-04-17T03:12:02.964Z,Signal,"Bearish CVD su TF 3m, lastVolume=-9.93",10000.01
2025-04-17T03:12:02.964Z,FVG,"Check: ATR=37.70, fvgSensitivity=0.20, Threshold=7.54",10000.01
2025-04-17T03:12:02.964Z,FVG,"Bearish confermato, top=84133.90, bottom=84121.00, size=12.90",10000.01
2025-04-17T03:12:02.965Z,FVG,"Bearish confermato, top=84133.90, bottom=84121.00, size=12.90",10000.01
2025-04-17T03:12:02.965Z,Entry,"Short, prezzo=84115.90, size=0.000009, SL=84253.90, TP=84037.24",10000.01
2025-04-17T03:13:03.021Z,Monitor,"Rilevate 1 nuove candele",10000.01
2025-04-17T03:13:03.023Z,SaveCandles,"Salvate 2 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10000.01
2025-04-17T03:13:03.023Z,Buffer,"Sincronizzato anchor, candele=100",10000.01
2025-04-17T03:13:03.024Z,Signal,"CVD check, prevVolume=-9.93, currVolume=-13.90",10000.01
2025-04-17T03:13:03.024Z,Signal,"Nessun CVD, prevVolume=-9.93, currVolume=-13.90",10000.01
2025-04-17T03:14:03.030Z,Monitor,"Rilevate 1 nuove candele",10000.01
2025-04-17T03:14:03.031Z,SaveCandles,"Salvate 1 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10000.01
2025-04-17T03:14:03.032Z,Buffer,"Sincronizzato anchor, candele=99",10000.01
2025-04-17T03:14:03.032Z,Signal,"CVD check, prevVolume=-9.93, currVolume=-13.90",10000.01
2025-04-17T03:14:03.032Z,Signal,"Nessun CVD, prevVolume=-9.93, currVolume=-13.90",10000.01
2025-04-17T03:15:03.037Z,Monitor,"Rilevate 1 nuove candele",10000.01
2025-04-17T03:15:03.039Z,SaveCandles,"Salvate 1 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10000.01
2025-04-17T03:15:03.041Z,Buffer,"Sincronizzato anchor, candele=99",10000.01
2025-04-17T03:15:03.041Z,Signal,"CVD check, prevVolume=-9.93, currVolume=-13.90",10000.01
2025-04-17T03:15:03.041Z,Signal,"Nessun CVD, prevVolume=-9.93, currVolume=-13.90",10000.01
2025-04-17T03:16:03.096Z,Monitor,"Rilevate 1 nuove candele",10000.01
2025-04-17T03:16:03.098Z,SaveCandles,"Salvate 2 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10000.01
2025-04-17T03:16:03.098Z,Buffer,"Sincronizzato anchor, candele=100",10000.01
2025-04-17T03:16:03.099Z,Signal,"CVD check, prevVolume=-13.90, currVolume=-4.01",10000.01
2025-04-17T03:16:03.099Z,Signal,"Nessun CVD, prevVolume=-13.90, currVolume=-4.01",10000.01
2025-04-17T03:17:03.131Z,Monitor,"Rilevate 1 nuove candele",10000.01
2025-04-17T03:17:03.132Z,SaveCandles,"Salvate 1 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10000.01
2025-04-17T03:17:03.133Z,Buffer,"Sincronizzato anchor, candele=99",10000.01
2025-04-17T03:17:03.133Z,Signal,"CVD check, prevVolume=-13.90, currVolume=-4.01",10000.01
2025-04-17T03:17:03.133Z,Signal,"Nessun CVD, prevVolume=-13.90, currVolume=-4.01",10000.01
2025-04-17T03:18:03.193Z,Monitor,"Rilevate 1 nuove candele",10000.01
2025-04-17T03:18:03.195Z,SaveCandles,"Salvate 1 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10000.01
2025-04-17T03:18:03.197Z,Buffer,"Sincronizzato anchor, candele=99",10000.01
2025-04-17T03:18:03.197Z,Signal,"CVD check, prevVolume=-13.90, currVolume=-4.01",10000.01
2025-04-17T03:18:03.197Z,Signal,"Nessun CVD, prevVolume=-13.90, currVolume=-4.01",10000.01
2025-04-17T03:18:03.197Z,TP,"Prezzo=84033.00, profitto=0.00",10000.01
2025-04-17T03:19:03.251Z,Monitor,"Rilevate 1 nuove candele",10000.01
2025-04-17T03:19:03.252Z,SaveCandles,"Salvate 2 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10000.01
2025-04-17T03:19:03.254Z,Buffer,"Sincronizzato anchor, candele=100",10000.01
2025-04-17T03:19:03.254Z,Signal,"CVD check, prevVolume=-4.01, currVolume=-26.81",10000.01
2025-04-17T03:19:03.254Z,Signal,"Nessun CVD, prevVolume=-4.01, currVolume=-26.81",10000.01
2025-04-17T03:20:03.308Z,Monitor,"Rilevate 1 nuove candele",10000.01
2025-04-17T03:20:03.311Z,SaveCandles,"Salvate 1 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10000.01
2025-04-17T03:20:03.312Z,Buffer,"Sincronizzato anchor, candele=99",10000.01
2025-04-17T03:20:03.313Z,Signal,"CVD check, prevVolume=-4.01, currVolume=-26.81",10000.01
2025-04-17T03:20:03.313Z,Signal,"Nessun CVD, prevVolume=-4.01, currVolume=-26.81",10000.01
2025-04-17T03:21:03.368Z,Monitor,"Rilevate 1 nuove candele",10000.01
2025-04-17T03:21:03.369Z,SaveCandles,"Salvate 1 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10000.01
2025-04-17T03:21:03.370Z,Buffer,"Sincronizzato anchor, candele=99",10000.01
2025-04-17T03:21:03.370Z,Signal,"CVD check, prevVolume=-4.01, currVolume=-26.81",10000.01
2025-04-17T03:21:03.370Z,Signal,"Nessun CVD, prevVolume=-4.01, currVolume=-26.81",10000.01
2025-04-17T03:22:03.428Z,Monitor,"Rilevate 1 nuove candele",10000.01
2025-04-17T03:22:03.429Z,SaveCandles,"Salvate 2 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10000.01
2025-04-17T03:22:03.430Z,Buffer,"Sincronizzato anchor, candele=100",10000.01
2025-04-17T03:22:03.430Z,Signal,"CVD check, prevVolume=-26.81, currVolume=-167.51",10000.01
2025-04-17T03:22:03.430Z,Signal,"Nessun CVD, prevVolume=-26.81, currVolume=-167.51",10000.01
2025-04-17T03:23:03.484Z,Monitor,"Rilevate 1 nuove candele",10000.01
2025-04-17T03:23:03.486Z,SaveCandles,"Salvate 1 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10000.01
2025-04-17T03:23:03.486Z,Buffer,"Sincronizzato anchor, candele=99",10000.01
2025-04-17T03:23:03.486Z,Signal,"CVD check, prevVolume=-26.81, currVolume=-167.51",10000.01
2025-04-17T03:23:03.486Z,Signal,"Nessun CVD, prevVolume=-26.81, currVolume=-167.51",10000.01
2025-04-17T03:24:03.546Z,Monitor,"Rilevate 1 nuove candele",10000.01
2025-04-17T03:24:03.549Z,SaveCandles,"Salvate 1 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10000.01
2025-04-17T03:24:03.550Z,Buffer,"Sincronizzato anchor, candele=99",10000.01
2025-04-17T03:24:03.550Z,Signal,"CVD check, prevVolume=-26.81, currVolume=-167.51",10000.01
2025-04-17T03:24:03.550Z,Signal,"Nessun CVD, prevVolume=-26.81, currVolume=-167.51",10000.01
2025-04-17T03:25:03.603Z,Monitor,"Rilevate 1 nuove candele",10000.01
2025-04-17T03:25:03.605Z,SaveCandles,"Salvate 2 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10000.01
2025-04-17T03:25:03.606Z,Buffer,"Sincronizzato anchor, candele=100",10000.01
2025-04-17T03:25:03.606Z,Signal,"CVD check, prevVolume=-167.51, currVolume=41.08",10000.01
2025-04-17T03:25:03.607Z,Signal,"Bullish CVD su TF 3m, lastVolume=41.08",10000.01
2025-04-17T03:25:03.607Z,FVG,"Check: ATR=38.82, fvgSensitivity=0.20, Threshold=7.76",10000.01
2025-04-17T03:25:03.607Z,FVG,"Bearish confermato, top=83930.00, bottom=83920.10, size=9.90",10000.01
2025-04-17T03:26:03.624Z,Monitor,"Rilevate 1 nuove candele",10000.01
2025-04-17T03:26:03.626Z,SaveCandles,"Salvate 1 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10000.01
2025-04-17T03:26:03.626Z,Buffer,"Sincronizzato anchor, candele=99",10000.01
2025-04-17T03:26:03.626Z,Signal,"CVD check, prevVolume=-167.51, currVolume=41.08",10000.01
2025-04-17T03:26:03.627Z,Signal,"Bullish CVD su TF 3m, lastVolume=41.08",10000.01
2025-04-17T03:26:03.627Z,FVG,"Check: ATR=44.13, fvgSensitivity=0.20, Threshold=8.83",10000.01
2025-04-17T03:26:03.627Z,FVG,"Bearish scartato, size=5.00 < threshold=8.83 ",10000.01
2025-04-17T03:26:03.627Z,FVG,"Non rilevato, condizioni non soddisfatte",10000.01
2025-04-17T03:27:03.685Z,Monitor,"Rilevate 1 nuove candele",10000.01
2025-04-17T03:27:03.686Z,SaveCandles,"Salvate 1 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10000.01
2025-04-17T03:27:03.687Z,Buffer,"Sincronizzato anchor, candele=99",10000.01
2025-04-17T03:27:03.687Z,Signal,"CVD check, prevVolume=-167.51, currVolume=41.08",10000.01
2025-04-17T03:27:03.687Z,Signal,"Bullish CVD su TF 3m, lastVolume=41.08",10000.01
2025-04-17T03:27:03.687Z,FVG,"Check: ATR=40.35, fvgSensitivity=0.20, Threshold=8.07",10000.01
2025-04-17T03:27:03.687Z,FVG,"Non rilevato, condizioni non soddisfatte",10000.01
2025-04-17T03:28:03.744Z,Monitor,"Rilevate 1 nuove candele",10000.01
2025-04-17T03:28:03.746Z,SaveCandles,"Salvate 2 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10000.01
2025-04-17T03:28:03.747Z,Buffer,"Sincronizzato anchor, candele=100",10000.01
2025-04-17T03:28:03.747Z,Signal,"CVD check, prevVolume=41.08, currVolume=-113.19",10000.01
2025-04-17T03:28:03.747Z,Signal,"Bearish CVD su TF 3m, lastVolume=-113.19",10000.01
2025-04-17T03:28:03.747Z,FVG,"Check: ATR=44.25, fvgSensitivity=0.20, Threshold=8.85",10000.01
2025-04-17T03:28:03.747Z,FVG,"Non rilevato, condizioni non soddisfatte",10000.01
2025-04-17T03:29:03.804Z,Monitor,"Rilevate 1 nuove candele",10000.01
2025-04-17T03:29:03.805Z,SaveCandles,"Salvate 1 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10000.01
2025-04-17T03:29:03.806Z,Buffer,"Sincronizzato anchor, candele=99",10000.01
2025-04-17T03:29:03.806Z,Signal,"CVD check, prevVolume=41.08, currVolume=-113.19",10000.01
2025-04-17T03:29:03.806Z,Signal,"Bearish CVD su TF 3m, lastVolume=-113.19",10000.01
2025-04-17T03:29:03.806Z,FVG,"Check: ATR=46.68, fvgSensitivity=0.20, Threshold=9.34",10000.01
2025-04-17T03:29:03.806Z,FVG,"Bearish confermato, top=83850.00, bottom=83828.40, size=21.60",10000.01
2025-04-17T03:29:03.806Z,FVG,"Bearish confermato, top=83850.00, bottom=83828.40, size=21.60",10000.01
2025-04-17T03:29:03.806Z,Entry,"Short, prezzo=83794.10, size=0.000009, SL=83932.34, TP=83715.30",10000.01
2025-04-17T03:30:03.849Z,Monitor,"Rilevate 1 nuove candele",10000.01
2025-04-17T03:30:03.850Z,SaveCandles,"Salvate 1 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10000.01
2025-04-17T03:30:03.851Z,Buffer,"Sincronizzato anchor, candele=99",10000.01
2025-04-17T03:30:03.851Z,Signal,"CVD check, prevVolume=41.08, currVolume=-113.19",10000.01
2025-04-17T03:30:03.851Z,Signal,"Bearish CVD su TF 3m, lastVolume=-113.19",10000.01
2025-04-17T03:30:03.851Z,FVG,"Check: ATR=42.35, fvgSensitivity=0.20, Threshold=8.47",10000.01
2025-04-17T03:30:03.851Z,FVG,"Bearish confermato, top=83820.00, bottom=83800.00, size=20.00",10000.01
2025-04-17T03:30:03.851Z,FVG,"Bearish confermato, top=83820.00, bottom=83800.00, size=20.00",10000.01
2025-04-17T03:30:03.851Z,Entry,"Short, prezzo=83774.90, size=0.000009, SL=83912.28, TP=83696.59",10000.01
2025-04-17T03:31:03.908Z,Monitor,"Rilevate 1 nuove candele",10000.01
2025-04-17T03:31:03.909Z,SaveCandles,"Salvate 2 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10000.01
2025-04-17T03:31:03.910Z,Buffer,"Sincronizzato anchor, candele=100",10000.01
2025-04-17T03:31:03.910Z,Signal,"CVD check, prevVolume=-113.19, currVolume=-136.19",10000.01
2025-04-17T03:31:03.910Z,Signal,"Nessun CVD, prevVolume=-113.19, currVolume=-136.19",10000.01
2025-04-17T03:32:03.957Z,Monitor,"Rilevate 1 nuove candele",10000.01
2025-04-17T03:32:03.959Z,SaveCandles,"Salvate 1 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10000.01
2025-04-17T03:32:03.960Z,Buffer,"Sincronizzato anchor, candele=99",10000.01
2025-04-17T03:32:03.960Z,Signal,"CVD check, prevVolume=-113.19, currVolume=-136.19",10000.01
2025-04-17T03:32:03.960Z,Signal,"Nessun CVD, prevVolume=-113.19, currVolume=-136.19",10000.01
2025-04-17T03:33:04.019Z,Monitor,"Rilevate 1 nuove candele",10000.01
2025-04-17T03:33:04.021Z,SaveCandles,"Salvate 1 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10000.01
2025-04-17T03:33:04.022Z,Buffer,"Sincronizzato anchor, candele=99",10000.01
2025-04-17T03:33:04.022Z,Signal,"CVD check, prevVolume=-113.19, currVolume=-136.19",10000.01
2025-04-17T03:33:04.022Z,Signal,"Nessun CVD, prevVolume=-113.19, currVolume=-136.19",10000.01
2025-04-17T03:33:04.023Z,SL,"Prezzo=83930.30, perdita=0.00",10000.01
2025-04-17T03:34:04.077Z,Monitor,"Rilevate 1 nuove candele",10000.01
2025-04-17T03:34:04.079Z,SaveCandles,"Salvate 2 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10000.01
2025-04-17T03:34:04.080Z,Buffer,"Sincronizzato anchor, candele=100",10000.01
2025-04-17T03:34:04.080Z,Signal,"CVD check, prevVolume=-136.19, currVolume=153.98",10000.01
2025-04-17T03:34:04.080Z,Signal,"Bullish CVD su TF 3m, lastVolume=153.98",10000.01
2025-04-17T03:34:04.080Z,FVG,"Check: ATR=51.31, fvgSensitivity=0.20, Threshold=10.26",10000.01
2025-04-17T03:34:04.080Z,FVG,"Non rilevato, condizioni non soddisfatte",10000.01
2025-04-17T03:35:04.124Z,Monitor,"Rilevate 1 nuove candele",10000.01
2025-04-17T03:35:04.126Z,SaveCandles,"Salvate 1 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10000.01
2025-04-17T03:35:04.127Z,Buffer,"Sincronizzato anchor, candele=99",10000.01
2025-04-17T03:35:04.127Z,Signal,"CVD check, prevVolume=-136.19, currVolume=153.98",10000.01
2025-04-17T03:35:04.127Z,Signal,"Bullish CVD su TF 3m, lastVolume=153.98",10000.01
2025-04-17T03:35:04.127Z,FVG,"Check: ATR=53.67, fvgSensitivity=0.20, Threshold=10.73",10000.01
2025-04-17T03:35:04.127Z,FVG,"Bearish scartato, size=4.50 < threshold=10.73 ",10000.01
2025-04-17T03:35:04.127Z,FVG,"Non rilevato, condizioni non soddisfatte",10000.01
2025-04-17T03:36:04.184Z,Monitor,"Rilevate 1 nuove candele",10000.01
2025-04-17T03:36:04.185Z,SaveCandles,"Salvate 1 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10000.01
2025-04-17T03:36:04.186Z,Buffer,"Sincronizzato anchor, candele=99",10000.01
2025-04-17T03:36:04.186Z,Signal,"CVD check, prevVolume=-136.19, currVolume=153.98",10000.01
2025-04-17T03:36:04.186Z,Signal,"Bullish CVD su TF 3m, lastVolume=153.98",10000.01
2025-04-17T03:36:04.186Z,FVG,"Check: ATR=50.31, fvgSensitivity=0.20, Threshold=10.06",10000.01
2025-04-17T03:36:04.186Z,FVG,"Bearish confermato, top=83886.60, bottom=83856.70, size=29.90",10000.01
2025-04-17T03:37:04.244Z,Monitor,"Rilevate 1 nuove candele",10000.01
2025-04-17T03:37:04.246Z,SaveCandles,"Salvate 2 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10000.01
2025-04-17T03:37:04.246Z,Buffer,"Sincronizzato anchor, candele=100",10000.01
2025-04-17T03:37:04.246Z,Signal,"CVD check, prevVolume=153.98, currVolume=-49.06",10000.01
2025-04-17T03:37:04.246Z,Signal,"Bearish CVD su TF 3m, lastVolume=-49.06",10000.01
2025-04-17T03:37:04.246Z,FVG,"Check: ATR=50.20, fvgSensitivity=0.20, Threshold=10.04",10000.01
2025-04-17T03:37:04.246Z,FVG,"Non rilevato, condizioni non soddisfatte",10000.01
2025-04-17T03:38:04.249Z,Monitor,"Rilevate 1 nuove candele",10000.01
2025-04-17T03:38:04.250Z,SaveCandles,"Salvate 1 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10000.01
2025-04-17T03:38:04.251Z,Buffer,"Sincronizzato anchor, candele=99",10000.01
2025-04-17T03:38:04.251Z,Signal,"CVD check, prevVolume=153.98, currVolume=-49.06",10000.01
2025-04-17T03:38:04.251Z,Signal,"Bearish CVD su TF 3m, lastVolume=-49.06",10000.01
2025-04-17T03:38:04.251Z,FVG,"Check: ATR=48.52, fvgSensitivity=0.20, Threshold=9.70",10000.01
2025-04-17T03:38:04.251Z,FVG,"Non rilevato, condizioni non soddisfatte",10000.01
2025-04-17T03:39:04.308Z,Monitor,"Rilevate 1 nuove candele",10000.01
2025-04-17T03:39:04.310Z,SaveCandles,"Salvate 1 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10000.01
2025-04-17T03:39:04.311Z,Buffer,"Sincronizzato anchor, candele=99",10000.01
2025-04-17T03:39:04.311Z,Signal,"CVD check, prevVolume=153.98, currVolume=-49.06",10000.01
2025-04-17T03:39:04.311Z,Signal,"Bearish CVD su TF 3m, lastVolume=-49.06",10000.01
2025-04-17T03:39:04.311Z,FVG,"Check: ATR=47.88, fvgSensitivity=0.20, Threshold=9.58",10000.01
2025-04-17T03:39:04.311Z,FVG,"Non rilevato, condizioni non soddisfatte",10000.01
2025-04-17T03:40:04.368Z,Monitor,"Rilevate 1 nuove candele",10000.01
2025-04-17T03:40:04.369Z,SaveCandles,"Salvate 2 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10000.01
2025-04-17T03:40:04.370Z,Buffer,"Sincronizzato anchor, candele=100",10000.01
2025-04-17T03:40:04.370Z,Signal,"CVD check, prevVolume=-49.06, currVolume=4.21",10000.01
2025-04-17T03:40:04.370Z,Signal,"Bullish CVD su TF 3m, lastVolume=4.21",10000.01
2025-04-17T03:40:04.370Z,FVG,"Check: ATR=46.66, fvgSensitivity=0.20, Threshold=9.33",10000.01
2025-04-17T03:40:04.370Z,FVG,"Bullish confermato, top=83854.60, bottom=83844.30, size=10.30",10000.01
2025-04-17T03:40:04.370Z,FVG,"Bullish confermato, top=83854.60, bottom=83844.30, size=10.30",10000.01
2025-04-17T03:40:04.370Z,Entry,"Long, prezzo=83880.00, size=0.000008, SL=83739.73, TP=83959.96",10000.01
2025-04-17T03:41:04.428Z,Monitor,"Rilevate 1 nuove candele",10000.01
2025-04-17T03:41:04.430Z,SaveCandles,"Salvate 1 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10000.01
2025-04-17T03:41:04.430Z,Buffer,"Sincronizzato anchor, candele=99",10000.01
2025-04-17T03:41:04.430Z,Signal,"CVD check, prevVolume=-49.06, currVolume=4.21",10000.01
2025-04-17T03:41:04.430Z,Signal,"Bullish CVD su TF 3m, lastVolume=4.21",10000.01
2025-04-17T03:41:04.430Z,FVG,"Check: ATR=38.85, fvgSensitivity=0.20, Threshold=7.77",10000.01
2025-04-17T03:41:04.430Z,FVG,"Bullish scartato, size=1.30 < threshold=7.77 ",10000.01
2025-04-17T03:41:04.430Z,FVG,"Non rilevato, condizioni non soddisfatte",10000.01
2025-04-17T03:42:04.488Z,Monitor,"Rilevate 1 nuove candele",10000.01
2025-04-17T03:42:04.490Z,SaveCandles,"Salvate 1 candele in /home/gedi/Desktop/VSCode/Multi-Exchanges-CVD-BOT/strategy/candlesStrategy/candlesStrategy_3m.json",10000.01
2025-04-17T03:42:04.490Z,Buffer,"Sincronizzato anchor, candele=99",10000.01
2025-04-17T03:42:04.491Z,Signal,"CVD check, prevVolume=-49.06, currVolume=4.21",10000.01
2025-04-17T03:42:04.491Z,Signal,"Bullish CVD su TF 3m, lastVolume=4.21",10000.01
2025-04-17T03:42:04.491Z,FVG,"Check: ATR=35.69, fvgSensitivity=0.20, Threshold=7.14",10000.01
2025-04-17T03:42:04.491Z,FVG,"Non rilevato, condizioni non soddisfatte",10000.01
2025-04-17T03:43:04.493Z,Monitor,"Rilevate 1 nuove candele",10000.01
